Code	A pour tête d'arborescence	Est tête d'arborescence	Terme Générique	Terme Spécifique	Identifiant	Source	Cette ressource dans la classification CDU	Verbalisation en français	Verbalisation en anglais	Description	Contexte d'application		Cette ressource dans la classification CDU	Date de création	Date de modification	Créateur	Editeur	Cette ressource dans la classification WOS	Cette ressource dans la classification LC	Cette ressource dans la classification MESH
001D12			001D		001D12	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/025403">MATHEMATICS. NATURAL SCIENCES</a>	GENIE MECANIQUE. CONSTRUCTION MECANIQUE	MECHANICAL ENGINEERING. MACHINE DESIGN	Le génie mécanique désigne l'ensemble des connaissances liées à la mécanique, au sens physique (sciences des mouvements) et au sens technique (étude des mécanismes). Ce champ de connaissances va de la conception d'un produit mécanique au recyclage de ce dernier en passant par la fabrication, la maintenance, etc. Source: <a href="https://fr.wikipedia.org/wiki/Génie_mécanique">https://fr.wikipedia.org/wiki/Génie_mécanique</a>	Métrologie industrielle. Organes de machines. Transmissions. Moteurs et turbines. Pompes et compresseurs (turbocompresseurs, ventilateurs, etc.). Constructions métalliques. Mécanique de précision. Horlogerie.	http://udcdata.info/025403	<a href="http://udcdata.info/025403">MATHEMATICS. NATURAL SCIENCES</a>	8/4/2016		Istex	Lodex team
001D13			001D		001D13	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/059352">Various industries, trades and crafts</a>	MANUTENTION, LEVAGE. STOCKAGE. EMBALLAGE	MANUTENTION, LEVAGE. STOCKAGE. EMBALLAGE	La manutention désigne l'action de manipuler, de déplacer des marchandises, des colis ou des documents dans un lieu de production ou de stockage tel un entrepôt, une usine, un magasin, etc. Source: <a href="https://fr.wikipedia.org/wiki/Manutention">https://fr.wikipedia.org/wiki/Manutention</a>	Engins de levage. Dispositifs de transferts et de manipulations; robots industriels. Chariots industriels. Palettisation, palettes. Transporteurs continus: mécaniques, hydrauliques, pneumatiques, etc. Ascenseurs, monte-charges, escaliers roulants. Monorails, convoyeurs aériens, transport par câble. Stockage (conteneurs, entrepôts, silos, etc.). Emballage.	http://udcdata.info/059352	<a href="http://udcdata.info/059352">Various industries, trades and crafts</a>	8/4/2016		Istex	Lodex team
001D14			001D		001D14	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/025403">MATHEMATICS. NATURAL SCIENCES</a>	BATIMENT. TRAVAUX PUBLICS	BUILDINGS. PUBLIC WORKS	Le secteur économique du bâtiment et des travaux publics, ou BTP, regroupe toutes les activités de conception et de construction des bâtiments publics et privés, industriels ou non, et des infrastructures telles que les routes ou les canalisations. Source: <a href="https://fr.wikipedia.org/wiki/Bâtiment_et_travaux_publics">https://fr.wikipedia.org/wiki/Bâtiment_et_travaux_publics</a>	Economie de la construction. Coût. Durabilité. Pathologie. Réparation. Entretien. Géotechnique. Alimentation en eau. Canalisations. Traitement de l'eau. Assainissement. Construction des égouts. Travaux hydrauliques. Ponts. Tunnels, galeries. Infrastructure des transports. Centrales nucléaires (construction, sécurité des constructions).	http://udcdata.info/025403	<a href="http://udcdata.info/025403">MATHEMATICS. NATURAL SCIENCES</a>	8/4/2016		Istex	Lodex team
001D15			001D		001D15	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/054101">Land transport</a>	TRANSPORTS TERRESTRES, TRANSPORTS AERIENS, TRANSPORTS MARITIMES, CONSTRUCTIONS NAVALES	GROUND, AIR AND SEA TRANSPORTATION, MARINE CONSTRUCTION	La pollution est la dégradation d'un écosystème par l'introduction, généralement humaine, de substances ou de radiations altérant de manière plus ou moins importante le fonctionnement de cet écosystème. Source: <a href="https://fr.wikipedia.org/wiki/Transport">https://fr.wikipedia.org/wiki/Transport</a>	Transports et trafic routiers. Transports et trafic ferroviaires. Transports et trafic maritimes et fluviaux. Constructions navales. Transports et trafic aériens. 	http://udcdata.info/054101	<a href="http://udcdata.info/054101">Land transport</a>	8/4/2016		Istex	Lodex team
001D16			001D		001D16	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/025404">Environmental science. Conservation of natural resources. Threats to the environment and protection against them</a>	POLLUTION	POLLUTION	La pollution est la dégradation d'un écosystème par l'introduction, généralement humaine, de substances ou de radiations altérant de manière plus ou moins importante le fonctionnement de cet écosystème. Source: <a href="https://fr.wikipedia.org/wiki/Pollution">https://fr.wikipedia.org/wiki/Pollution</a>	Traitement et pollution des eaux. Déchets. Pollution atmosphérique. Pollution du sol et des sédiments. Pollution globale de l'environnement. 	http://udcdata.info/025404	<a href="http://udcdata.info/025404">Environmental science. Conservation of natural resources. Threats to the environment and protection against them</a>	8/4/2016		Istex	Lodex team
001D17			001D		001D17	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/025404">Environmental science. Conservation of natural resources. Threats to the environment and protection against them</a>	TECHNIQUES ET INDUSTRIES DIVERSES	OTHER TECHNIQUES AND INDUSTRIES			http://udcdata.info/025404	<a href="http://udcdata.info/025404">Environmental science. Conservation of natural resources. Threats to the environment and protection against them</a>	8/4/2016		Istex	Lodex team
001E			001	001E01 et 001E02	001E	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/032958">Earth Sciences. Geological sciences</a>	TERRE, OCEAN, ESPACE	EARTH, OCEAN, SPACE			http://udcdata.info/032958	<a href="http://udcdata.info/032958">Earth Sciences. Geological sciences</a>	8/4/2016		Istex	Lodex team
001E01.			001E		001E01.	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/032958">Earth Sciences. Geological sciences</a>	SCIENCES DE LA TERRE	EARTH SCIENCES	Les sciences de la Terre regroupent les sciences dont l'objet est l'étude de la Terre (lithosphère, hydrosphère et atmosphère) et de son environnement spatial ; en tant que planète, la Terre sert de modèle à l'étude d'autres planètes dites telluriques. Source: <a href="https://fr.wikipedia.org/wiki/Sciences_de_la_Terre">https://fr.wikipedia.org/wiki/Sciences_de_la_Terre</a>	Minéralogie. Géochimie. Géochimie isotopique. Géochronologie. Cosmochimie. Géologie extraterrestre. Gisements métalliques et non métalliques. Roches cristallines. Roches sédimentaires. Géologie marine. Stratigraphie. Géologie régionale. Cartes. Géologie générale. Tectonique. Géologie structurale. Tectonique des plaques. Géophysique interne. Hydrologie. Hydrogéologie. Géologie de l'ingénieur et de l'environnement. Géothermie. Formations superficielles. Paléontologie.	http://udcdata.info/032958	<a href="http://udcdata.info/032958">Earth Sciences. Geological sciences</a>	8/4/2016		Istex	Lodex team
001E02.			001E		001E02.	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/025403">MATHEMATICS. NATURAL SCIENCES</a>	GEOPHYSIQUE EXTERNE	EXTERNAL GEOPHYSICS	La géophysique est une discipline importante des sciences de la Terre. Elle concerne l’étude des caractéristiques physiques de la Terre, ou d'autres planètes, utilisant des techniques de mesures indirectes (gravimétrie, géomagnétisme, sismologie, radar géologique, résistivité apparente, etc.)                                                                                                  Géophysique externe  :   le géomagnétisme externe étudie les variations rapides du champ géomagnétique (pulsations, baies, orages magnétiques), et s'inscrit dans le cadre général de l'aéronomie spatiale, qui étudie la haute atmosphère (stratosphère, ionosphère), la magnétosphère, le vent solaire, les ceintures de Van Allen, les courants telluriques, l'énergie électromagnétique, etc) et les relations soli-terrestres, lesquelles sont à l'origine des aurores polaires. L'électricité atmosphérique (étude du rayonnement cosmique). La pression atmosphérique (chauffage de la Terre, flux de chaleur, la volcanologie, et les sources chaudes) Source: <a href="https://fr.wikipedia.org/wiki/Géophysique">https://fr.wikipedia.org/wiki/Géophysique</a>	Géodésie et gravimétrie. Physique des océans. Neiges. Glaces. Glaciers. Météorologie. Optique atmosphérique. Géophysique. Techniques, méthodes, appareillage et modèles. Télédétection, photointerprétation. Haute atmosphère neutre. Ionosphère. Magnétosphère. Appareillage pour les études d'aéronomie et magnétosphériques. 	http://udcdata.info/025403	<a href="http://udcdata.info/025403">MATHEMATICS. NATURAL SCIENCES</a>	8/4/2016		Istex	Lodex team
001E03.			001E		001E03.	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/027114">Astronomy. Astrophysics. Space research. Geodesy</a>	ASTRONOMIE	ASTRONOMY	L’astronomie est la science de l’observation des astres, cherchant à expliquer leur origine, leur évolution, ainsi que leurs propriétés physiques  et chimiques.  Source: <a href="https://fr.wikipedia.org/wiki/Astronomie">https://fr.wikipedia.org/wiki/Astronomie</a>	Astronomie fondamentale et astrophysique. Instrumentation, techniques, et observations astronomiques. Système Solaire. Etoiles. Systèmes stellaires. Objets et systèmes galactiques et extragalactiques. L'Univers. Vie et intelligence extraterrestres.	http://udcdata.info/027114	<a href="http://udcdata.info/027114">Astronomy. Astrophysics. Space research. Geodesy</a>	8/4/2016		Istex	Lodex team
002			STM	002A et 002B	002	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037318">Medical sciences</a>	SCIENCES BIOLOGIQUES ET MEDICALES	BIOLOGICAL AND MEDICAL SCIENCES			http://udcdata.info/037318	<a href="http://udcdata.info/037318">Medical sciences</a>	8/4/2016		Istex	Lodex team
002A			002	002A01 et 002A02 et 002A03 et 002A04 et 002A05 et 002A06 et 002A07 et 002A08 et 002A09 et 002A10 et 002A11 et 002A12 et 002A13 et 002A14 et 002A15 et 002A16 et 002A17 et 002A18 et 002A19 et 002A20 et 00A21 et 002A22 et 002A23 et 002A24 et 002A25 et 002A26 et 002A27 et 002A28 et 002A29 et 002A30 et 00A31 et 002A32 et 002A33 et 002A34 et 002A35 et 002A36 et 002A37 	002A	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037319">Human biology</a>	SCIENCES BIOLOGIQUES FONDAMENTALES ET APPLIQUEES. PSYCHOLOGIE	FUNDAMENTAL AND APPLIED BIOLOGICAL SCIENCES. PSYCHOLOGY			http://udcdata.info/037319	<a href="http://udcdata.info/037319">Human biology</a>	8/4/2016		Istex	Lodex team
002A01			002A		002A01	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037318">Medical sciences</a>	GENERALITES	GENERAL ASPECTS			http://udcdata.info/037318	<a href="http://udcdata.info/037318">Medical sciences</a>	8/4/2016		Istex	Lodex team
002A02			002A		002A02	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037318">Medical sciences</a>	BIOCHIMIE ANALYTIQUE, STRUCTURALE ET METABOLIQUE	ANALYTICAL, STRUCTURAL AND METABOLIC BIOCHEMISTRY	La biochimie est l'étude des réactions chimiquesqui se déroulent au sein des êtres vivants, et notamment dans les cellules. La complexité des processus chimiques biologiques est contrôlée à travers la signalisation cellulaire et les transferts d'énergie au cours du métabolisme.  Source: <a href="https://fr.wikipedia.org/wiki/Biochimie">https://fr.wikipedia.org/wiki/Biochimie</a>	Acides nucléiques. Protéines. Enzymes et inhibiteurs d'enzymes. 	http://udcdata.info/037318	<a href="http://udcdata.info/037318">Medical sciences</a>	8/4/2016		Istex	Lodex team
002A03			002A		002A03	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037318">Medical sciences</a>	BIOPHYSIQUE MOLECULAIRE	MOLECULAR BIOPHYSICS	La biophysique est une discipline à l'interface de la physique et la biologie où les outils d'observation des phénomènes physiques sont appliqués aux molécules d'origine biologique. Ces quarante dernières années, la biophysique d'application médicale a subi une mutation qui a conduit à une approche de plus en plus moléculaire, c'est-à-dire réductionniste, des phénomènes biologiques.  Source: <a href="https://fr.wikipedia.org/wiki/Biophysique">https://fr.wikipedia.org/wiki/Biophysique</a>	Propriétés physicochimiques de molécules biologiques. Propriétés de surface. Adsorption. Physicochimie des membranes. 	http://udcdata.info/037318	<a href="http://udcdata.info/037318">Medical sciences</a>	8/4/2016		Istex	Lodex team
002A04			002A		002A04	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/035037">Bases matérielles de la vie. Biochimie. Biologie moléculaire. Biophysique</a>	BIOLOGIE MOLECULAIRE ET CELLULAIRE	MOLECULAR AND CELLULAR BIOLOGY	La biologie moléculaire (parfois abrégée bio. mol.) est une discipline scientifique au croisement de la génétique, de la biochimie et de la physique, dont l'objet est la compréhension des mécanismes de fonctionnement de la cellule au niveau moléculaire.  Source: <a href="https://fr.wikipedia.org/wiki/Biologie_moléculaire">https://fr.wikipedia.org/wiki/Biologie_moléculaire</a>	Génétique moléculaire. Morphologie de la cellule. Cultures cellulaires. Hybridation. Fusion. Structure cellulaire. Interactions cellulaires. Physiologie cellulaire. Coagulation sanguine. Cellules sanguines.	http://udcdata.info/035037	<a href="http://udcdata.info/035037">Bases matérielles de la vie. Biochimie. Biologie moléculaire. Biophysique</a>	8/4/2016		Istex	Lodex team
002A05			002A		002A05	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039312">Physiologie pathologique. Processus, mode d'action des maladies. Pathogénie. Etude de l'origine des maladies</a>	MICROBIOLOGIE	MICROBIOLOGY	La microbiologie est un domaine des sciences appliquées qui a pour objet les micro-organismes et les activités qui les caractérisent.  Source: <a href="https://fr.wikipedia.org/wiki/Microbiologie">https://fr.wikipedia.org/wiki/Microbiologie</a>	Bact2riologie; Virologie. Mycologie. Microbiologie appliquée. Agents transmissibles non conventionnels. 	http://udcdata.info/039312	<a href="http://udcdata.info/039312">Physiologie pathologique. Processus, mode d'action des maladies. Pathogénie. Etude de l'origine des maladies</a>	8/4/2016		Istex	Lodex team
002A06			002A		002A06	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/039312">Physiologie pathologique. Processus, mode d'action des maladies. Pathogénie. Etude de l'origine des maladies</a>	IMMUNOLOGIE FONDAMENTALE	FUNDAMENTAL IMMUNOLOGY	L'immunologie est la branche de la biologie qui s'occupe de l'étude du système immunitaire.  Source: <a href="https://fr.wikipedia.org/wiki/Immunologie">https://fr.wikipedia.org/wiki/Immunologie</a>	Immunologie moléculaire. Immunobiologie. Réactions immunologiques in vitro. Autoimmunité (aspects expérimentaux et modèles). Immunohématologie. Immunologie de tissu, d'organe, des greffes.	http://udcdata.info/039312	<a href="http://udcdata.info/039312">Physiologie pathologique. Processus, mode d'action des maladies. Pathogénie. Etude de l'origine des maladies</a>	8/4/2016		Istex	Lodex team
002A07			002A		002A07	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037318">Medical sciences</a>	GENETIQUE DES EUCARYOTES. EVOLUTION BIOLOGIQUE ET MOLECULAIRE	GENETICS OF EUKARYOTES. BIOLOGICAL AND MOLECULAR EVOLUTION	1)La génétique (du grec genno γεννώ, « donner naissance ») est la science qui étudie l'hérédité et les gènes, c'est une sous-discipline de la biologie.    2)Les eucaryotes (ou Eukaryota) sont un domaine regroupant tous les organismes, unicellulaires ou pluricellulaires, qui se caractérisent par la présence d'un noyau et généralement de mitochondries dans leurs cellules. Il s'oppose aux domaines des Eubacteria et des Archaea.  Sources: <a href="https://fr.wikipedia.org/wiki/Génétique">https://fr.wikipedia.org/wiki/Génétique</a> ; <a href="https://fr.wikipedia.org/wiki/Eukaryota">https://fr.wikipedia.org/wiki/Eukaryota</a>	Evolution biologique. Génétique classique, génétique quantitative, hybrides. Cytogénétique. Génétique des populations, régimes de reproduction. Recherches de filiation.	http://udcdata.info/037318	<a href="http://udcdata.info/037318">Medical sciences</a>	8/4/2016		Istex	Lodex team
002A08			002A		002A08	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037318">Medical sciences</a>	BIOPHYSIQUE DES TISSUS, ORGANES ET ORGANISMES	TISSUES, ORGANS AND ORGANISMS BIOPHYSICS	Un tissu en biologie est le niveau d'organisation intermédiaire entre la cellule et l'organe. Un tissu est un ensemble de cellules semblables et de même origine, regroupées en amas, réseau ou faisceau (fibre). Un tissu forme un ensemble fonctionnel, c'est-à-dire que ses cellules concourent à une même fonction. Les tissus biologiques se régénèrent régulièrement et sont assemblés entre eux pour former des organes.  Source: <a href="https://fr.wikipedia.org/wiki/Tissu_biologique">https://fr.wikipedia.org/wiki/Tissu_biologique</a>	Etat physique de la matière en biologie. Biothermique. Biomagnétique. Bioélectricité. Biomécanique. Biorhéologie. Action d'agents physiques divers sur la matière vivante (vibrations, champ électrique, ultrason, son...). Effets biologiques des rayonnements.	http://udcdata.info/037318	<a href="http://udcdata.info/037318">Medical sciences</a>	8/4/2016		Istex	Lodex team
002A09			002A		002A09	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038416">Pharmacologie. Thérapeutique. Toxicologie</a>	CYTOLOGIE, MORPHOLOGIE, SYSTEMATIQUE, FLORISTIQUE ET EVOLUTION DES VEGETAUX	PLANT CYTOLOGY, MORPHOLOGY, SYSTEMATICS, CHOROLOGY AND EVOLUTION	1)La cytologie ( du grec cytos + logos : étude des cellules1) est l'étude des cellules isolées. Elle se différencie de l'histologie, qui est l'étude morphologique des tissus. Il s'agit de l'étude des cellules normales ou pathologiques (cytopathologie), ainsi que de leurs aspect morphologique ou biochimique.                                    2)En sciences de la vie et en histoire naturelle, la systématique est la science pure de la classification des taxons, via un système permettant de les dénombrer et surtout de les classer en les organisant dans un certain ordre, sur la base de principes logiques.   3)Floristique = qui concerne la flore. La création d'un inventaire floristique consiste en la réalisation de relevés des types, classes, familles et ordres du monde de la flore. Il permet le recensement des différentes espèces via des observations. Sources: <a href="https://fr.wikipedia.org/wiki/Cytologie">https://fr.wikipedia.org/wiki/Cytologie</a> ; <a href="https://fr.wikipedia.org/wiki/Systématique">https://fr.wikipedia.org/wiki/Systématique</a> ; <a href="https://fr.wikipedia.org/wiki/Inventaire_floristique">https://fr.wikipedia.org/wiki/Inventaire_floristique</a>	Thallophyta. Bryophyta. Pteridophyta. Spermatophyta. Palynologie. Embryologie. Floristique. Origine des espèces et évolution.	http://udcdata.info/038416	<a href="http://udcdata.info/038416">Pharmacologie. Thérapeutique. Toxicologie</a>	8/4/2016		Istex	Lodex team
002A10			002A		002A10	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/038416">Pharmacologie. Thérapeutique. Toxicologie</a>	PHYSIOLOGIE VEGETALE ET DEVELOPPEMENT	PLANT PHYSIOLOGY AND DEVELOPMENT	La physiologie végétale, ou phytobiologie, est la science qui étudie le fonctionnement des organes et des tissus végétaux et cherche à préciser la nature des mécanismes grâce auxquels les organes remplissent leurs fonctions. Elle cherche en somme à percer les secrets de la vie chez les plantes. Source: <a href="https://fr.wikipedia.org/wiki/Physiologie_végétale">https://fr.wikipedia.org/wiki/Physiologie_végétale</a>	 Physiologie cellulaire. L'eau et les substances dissoutes. Absorption, translocation et perméabilité. Composition chimique. Métabolisme. Multiplication, biologie florale, reproduction, fructification. Germination et dormance. Croissance, morphogenèse de l'appareil végétatif. Sénescence. Histophysiologie expérimentale, culture de cellules, tissus, organes. Protoplastes. Mouvements proprement dits. Parasitisme et symbiose.	http://udcdata.info/038416	<a href="http://udcdata.info/038416">Pharmacologie. Thérapeutique. Toxicologie</a>	8/4/2016		Istex	Lodex team
002A11			002A		002A11	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/034523"</a>	PROTOZOAIRES	PROTOZOA	En biologie, le terme protozoaire (Protozoa, du grec ancien proto- (πρῶτος, prôtos « premier ») et zôon (ζῷον « animal ») désigne les protistes (eucaryotes unicellulaires) hétérotrophes qui ingèrent leur nourriture par phagocytose, contrairement aux deux autres types de protistes. Les Protozoaires étant souvent unicellulaires, ce sont toujours de petits organismes, approchant le millimètre pour les plus gros, mais pouvant s'associer en colonies, formant alors presque des superorganismes Ils vivent exclusivement dans l'eau ou dans les sols humides ou à l'intérieur d'un organisme (dans le mucus pulmonaire, l'intestin, la panse de certains animaux...). Source: <a href="https://fr.wikipedia.org/wiki/Protozoaire">https://fr.wikipedia.org/wiki/Protozoaire</a>	Systématique. Répartition géographique. Morphologie. Cytologie. Biochimie. Physiologie. Immunologie. Biologie moléculaire. Cycle évolutif. Relation hôte-agent. Pouvoir pathogène. Pathologie. Vaccins, immunsérums, immunoglobulines et anticorps monoclonaux thérapeutiques.	http://udcdata.info/034523	<a href="http://udcdata.info/034523"</a>	8/4/2016		Istex	Lodex team
002A12			002A		002A12	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036304">Etude des organes animaux. Organologie animal. Anatomie animale. Zootomie</a>	INVERTEBRES	INVERTEBRATES	Un invertébré est un animal dépourvu decolonne vertébrale, et de fait d'os en général. Définis par oppositions aux vertébrés, les invertébrés peuvent avoir des plans d'organisations très différents et ne sont plus considérés comme un taxon pertinent. Source: <a href="https://fr.wikipedia.org/wiki/Invertébré">https://fr.wikipedia.org/wiki/Invertébré</a>	Porifera. Cnidaria. Ctenaria. Nemathelminthia. Plathelmintha. Annelida et embranchements voisins: Sipuncula. Echiura. Nemertinea. Mollusca. Arachnida. Crustacea. Myriapoda. Insecta. Echinodermata. Groupes peu représentés ou d'affinité incertaine: Acanthocephala, Chaetognatha, Gnathostomulida, Lophophoria, Merostomata, Mesozoa, Myxozoa, Nematorhyncha, Pararthropoda, Placozoa, Priapuloidea, Prochordata, Pycnogonida	http://udcdata.info/036304	<a href="http://udcdata.info/036304">Etude des organes animaux. Organologie animal. Anatomie animale. Zootomie</a>	8/4/2016		Istex	Lodex team
002A13			002A		002A13	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036284">Embryologie animale. Ontogénie animale. Développement des organismes individuels</a>	ETHOLOGIE ANIMALE	ANIMAL ETHOLOGY	L'éthologie est l'étude du comportement des diverses espèces animales, dans leur milieu naturel ou non. Cette branche zoologique de la biologie a été créée en 1854 par lenaturaliste Isidore Geoffroy Saint-Hilaire. Au niveau théorique, l'éthologie peut s'apparenter à la biologie du comportement et surtout à la biologie de l'interaction intraspécifique. Source: <a href="https://fr.wikipedia.org/wiki/Éthologie">https://fr.wikipedia.org/wiki/Éthologie</a>	Protozoa. Invertebrata. Vertebrata.	http://udcdata.info/036284	<a href="http://udcdata.info/036284">Embryologie animale. Ontogénie animale. Développement des organismes individuels</a>	8/4/2016		Istex	Lodex team
002A14			002A		002A14	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/037319">Human biology</a>	ECOLOGIE ANIMALE, VEGETALE ET MICROBIENNE	ANIMAL, PLANT AND MICROBIAL ECOLOGY	1)L'écologie, également connue sous les noms de bioécologie, bionomie ou science de l'environnement ou environnementale, est la science qui étudie les êtres vivants dans leur milieu et les interactions entre eux.                                   2)L'écologie végétale est une sous-discipline de l'écologie qui s'intéresse aux relations des végétaux entre eux et avec leur environnement (=leur habitat, ou encore biotope).                               3)L'écologie microbienne consiste à caractériser la biodiversité microbienne d'un écosystème, à caractériser les interactions entre micro-organismes (chaînes trophiques), à identifier le rôle des micro-organismes dans l'écosystème, à étudier les interactions hôtes-microorganismes (symbiose, commensalisme, parasitisme, ... Sources : <a href="https://fr.wikipedia.org/wiki/Écologie">https://fr.wikipedia.org/wiki/Écologie</a> ; <a href="https://fr.wikipedia.org/wiki/Écologie_végétale">https://fr.wikipedia.org/wiki/Écologie_végétale</a> ; <a href="https://fr.wikipedia.org/wiki/Écologie_microbienne">https://fr.wikipedia.org/wiki/Écologie_microbienne</a>	Ecologie animale et végétale. Autoécologie. Démécologie. Synécologie.  Ecologie microbienne. Milieux divers (espace extraatmosphérique, air, eau). Microflore normale de l'homme et des animaux. Rumen. Sol. Microflore des végétaux.                                                                   Ecologie appliquée.	http://udcdata.info/037319	<a href="http://udcdata.info/037319">Human biology</a>	8/4/2016		Istex	Lodex team
002A15			002A		002A15	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036153">Zoologie</a>	VERTEBRES: ZOOLOGIE GENERALE, MORPHOLOGIE, PHYLOGENESE, SYSTEMATIQUE, CYTOGENETIQUE, REPARTITION GEOGRAPHIQUE	VERTEBRATES: GENERAL ZOOLOGY, MORPHOLOGY, PHYLOGENY, SYSTEMATICS, CYTOGENETICS, GEOGRAPHICAL DISTRIBUTION	Les Vertébrés (Vertebrata) forment unsous-embranchement du règne animal. Cetaxon (groupe monophylétique) est également un clade (groupeholophylétique). Il appartient à l'embranchement des Chordés, appartenant eux-mêmes au rameau desdeutérostomiens. Source: <a href="https://fr.wikipedia.org/wiki/Vertébrés">https://fr.wikipedia.org/wiki/Vertébrés</a>	Agnatha. Pisces. Amphibia. Reptilia. Aves. Mammalia. 	http://udcdata.info/036153	<a href="http://udcdata.info/036153">Zoologie</a>	8/4/2016		Istex	Lodex team
002A16			002A		002A16	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: ANATOMIE ET PHYSIOLOGIE, ORGANISME DANS SON ENSEMBLE OU ETUDE DE PLUSIEURS ORGANES OU SYSTEMES	VERTEBRATES: ANATOMY AND PHYSIOLOGY, STUDIES ON BODY, SEVERAL ORGANS OR SYSTEMS	La caractéristique la plus intuitive des Vertébrés est qu'ils possèdent un squelette osseux ou cartilagineux interne, qui comporte en particulier une colonne vertébrale, composée de vertèbres qui protègent la partie troncale du système nerveux central. D'autres caractères partagés et exclusifs sont : la présence de 5 vésicules céphaliques lors de la formation de l'encéphale. la présence de crêtes neurales Source: <a href="https://fr.wikipedia.org/wiki/Vertébrés">https://fr.wikipedia.org/wiki/Vertébrés</a>	Développement. Métamorphose. Mue. Sénescence. Dégénérescence. Régénération. Cicatrisation. Greffe. Métabolismes et régulations neurohumorales. Alimentation. Comportement alimentaire. Chronobiologie. Thermorégulation. Hibernation. Estivation. Ecophysiologie et facteurs ambiants.	http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
002A17			002A		002A17	<a href="http://refcode.inist.fr">http://refcode.inist.fr</a>	<a href="http://udcdata.info/036163">Physiologie animale</a>	VERTEBRES: SYSTEME DIGESTIF	VERTEBRATES: DIGESTIVE SYSTEM	Le système digestif, appelé aussi appareil digestif, est l'ensemble des organes qui chez les animaux a pour rôle d'assurer l'ingestion et la digestion des aliments pour en extraire l'énergie et les nutriments nécessaires à la survie de l'organisme qui sont ensuite absorbés par l'organisme. Ce système est essentiel à la vie des animaux et se retrouve nécessairement pour toutes les espèces. Le rôle de ce système biologique est également d'assurer l'excrétion des matières alimentaires qui n'ont pu être absorbées par l'organisme. Source: <a href="https://fr.wikipedia.org/wiki/Appareil_digestif">https://fr.wikipedia.org/wiki/Appareil_digestif</a>	Cavité buccale. Glandes salivaires, exocrines et endocrines. Dents. Oesophage. Estomac. Intestin. Mésentère. Hormones gastrointestinales. Foie. Bile. Voies biliaires. Pancréas exocrine.	http://udcdata.info/036163	<a href="http://udcdata.info/036163">Physiologie animale</a>	8/4/2016		Istex	Lodex team
